precio,kilometraje,anio,combustible_limpio,marca_limpia,modelo_limpio,cat_combustible,cat_marca,cat_modelo,features,scaledFeatures,prediction
8599990.0,111000.0,2021,bencina,nissan,versa,0,4,24,"[8599990.0,111000.0,2021.0,4.0,24.0]","[0.8625657917138871,2.2228192207349617,569.0741693748416,0.33267429617475686,0.10746536897972231]",3
12000000.0,13000.0,2025,bencina,omoda,c5 confort,0,19,343,"[12000000.0,13000.0,2025.0,19.0,343.0]","[1.2035815739979518,0.2603301790049955,570.2004913330303,1.5802029068300951,1.5358592316685313]",0
24990000.0,25313.0,2024,bencina,nissan,x-trail,0,4,12,"[24990000.0,25313.0,2024.0,4.0,12.0]","[2.506458627850735,0.5069029093194962,569.9189108434831,0.33267429617475686,0.053732684489861154]",3
9980000.0,169500.0,2020,bencina,nissan,x-trail,0,4,12,"[9980000.0,169500.0,2020.0,4.0,12.0]","[1.0009786757082966,3.3943050262574412,568.7925888852944,0.33267429617475686,0.053732684489861154]",1
10800000.0,102765.0,2023,diesel,opel,combo,1,22,172,"[10800000.0,102765.0,2023.0,22.0,172.0]","[1.0832234165981567,2.0579100650344895,569.6373303539359,1.8297086289611628,0.7701684776880098]",3
9990000.0,106691.0,2022,diesel,maxus,t60,1,25,20,"[9990000.0,106691.0,2022.0,25.0,20.0]","[1.001981660353295,2.136529779093998,569.3557498643888,2.0792143510922303,0.08955447414976858]",3
10990000.0,39377.0,2023,diesel,opel,corsa,1,22,101,"[10990000.0,39377.0,2023.0,22.0,101.0]","[1.1022801248531242,0.7885401122061314,569.6373303539359,1.8297086289611628,0.45225009445633135]",3
11490000.0,70000.0,2021,bencina,peugeot,2008,0,2,21,"[11490000.0,70000.0,2021.0,2.0,21.0]","[1.1524293571030388,1.4017778869499757,569.0741693748416,0.16633714808737843,0.09403219785725701]",3
12990000.0,125066.0,2022,diesel,opel,grandland,1,22,189,"[12990000.0,125066.0,2022.0,22.0,189.0]","[1.3028770538527827,2.504496474418367,569.3557498643888,1.8297086289611628,0.8462897807153131]",0
13180000.0,42000.0,2022,bencina,opel,mokka,0,22,53,"[13180000.0,42000.0,2022.0,22.0,53.0]","[1.3219337621077505,0.8410667321699855,569.3557498643888,1.8297086289611628,0.23731935649688676]",3
9000000.0,38000.0,2023,bencina,mg,zs,0,8,7,"[9000000.0,38000.0,2023.0,8.0,7.0]","[0.9026861804984638,0.7609651386299868,569.6373303539359,0.6653485923495137,0.031344065952419]",3
12990000.0,56299.0,2023,diesel,opel,combo,1,22,172,"[12990000.0,56299.0,2023.0,22.0,172.0]","[1.3028770538527827,1.1274099036770955,569.6373303539359,1.8297086289611628,0.7701684776880098]",3
8200000.0,67000.0,2021,bencina,opel,corsa,0,22,101,"[8200000.0,67000.0,2021.0,22.0,101.0]","[0.8224474088986004,1.341701691794977,569.0741693748416,1.8297086289611628,0.45225009445633135]",3
9890000.0,14594.0,2023,bencina,peugeot,208,0,2,40,"[9890000.0,14594.0,2023.0,2.0,40.0]","[0.9919518139033119,0.29225066403068495,569.6373303539359,0.16633714808737843,0.17910894829953716]",3
9990000.0,28000.0,2023,bencina,peugeot,208,0,2,40,"[9990000.0,28000.0,2023.0,2.0,40.0]","[1.001981660353295,0.5607111547799903,569.6373303539359,0.16633714808737843,0.17910894829953716]",3
8490000.0,45000.0,2021,bencina,peugeot,208,0,2,40,"[8490000.0,45000.0,2021.0,2.0,40.0]","[0.8515339636035509,0.9011429273249845,569.0741693748416,0.16633714808737843,0.17910894829953716]",3
13200000.0,130000.0,2020,diesel,peugeot,3008,1,2,8,"[13200000.0,130000.0,2020.0,2.0,8.0]","[1.323939731397747,2.603301790049955,568.7925888852944,0.16633714808737843,0.035821789659907434]",1
10980000.0,117000.0,2019,bencina,peugeot,3008,0,2,8,"[10980000.0,117000.0,2019.0,2.0,8.0]","[1.1012771402081258,2.3429716110449594,568.5110083957472,0.16633714808737843,0.035821789659907434]",1
14000000.0,11326.0,2021,bencina,peugeot,2008,0,2,21,"[14000000.0,11326.0,2021.0,2.0,21.0]","[1.4041785029976104,0.2268076621085061,569.0741693748416,0.16633714808737843,0.09403219785725701]",3
15990000.0,28800.0,2023,diesel,peugeot,2008,1,2,21,"[15990000.0,28800.0,2023.0,2.0,21.0]","[1.6037724473522708,0.57673147348799,569.6373303539359,0.16633714808737843,0.09403219785725701]",3
11999990.0,44000.0,2022,diesel,peugeot,208,1,2,40,"[11999990.0,44000.0,2022.0,2.0,40.0]","[1.2035805710133067,0.8811175289399847,569.3557498643888,0.16633714808737843,0.17910894829953716]",3
17490000.0,72000.0,2020,diesel,peugeot,5008,1,2,42,"[17490000.0,72000.0,2020.0,2.0,42.0]","[1.7542201441020147,1.441828683719975,568.7925888852944,0.16633714808737843,0.18806439571451403]",3
23000000.0,17555.0,2024,diesel,peugeot,landtrek,1,2,15,"[23000000.0,17555.0,2024.0,2.0,15.0]","[2.3068646834960744,0.35154586864866894,569.9189108434831,0.16633714808737843,0.06716585561232644]",3
13900000.0,121969.0,2023,diesel,peugeot,landtrek,1,2,15,"[13900000.0,121969.0,2023.0,2.0,15.0]","[1.3941486565476275,2.442477815620023,569.6373303539359,0.16633714808737843,0.06716585561232644]",3
9990000.0,100000.0,2021,diesel,peugeot,308,1,2,25,"[9990000.0,100000.0,2021.0,2.0,25.0]","[1.001981660353295,2.0025398384999655,569.0741693748416,0.16633714808737843,0.11194309268721073]",3
21980000.0,120000.0,2022,diesel,peugeot,boxer,1,2,121,"[21980000.0,120000.0,2022.0,2.0,121.0]","[2.2045602497062484,2.4030478061999583,569.3557498643888,0.16633714808737843,0.5418045686060999]",3
16490000.0,24500.0,2024,bencina,peugeot,308,0,2,25,"[16490000.0,24500.0,2024.0,2.0,25.0]","[1.6539216796021854,0.4906222604324915,569.9189108434831,0.16633714808737843,0.11194309268721073]",3
11800000.0,119358.0,2021,diesel,peugeot,308,1,2,25,"[11800000.0,119358.0,2021.0,2.0,25.0]","[1.183521881097986,2.3901915004367886,569.0741693748416,0.16633714808737843,0.11194309268721073]",3
10480000.0,90548.0,2021,bencina,peugeot,308,0,2,25,"[10480000.0,90548.0,2021.0,2.0,25.0]","[1.0511279079582112,1.8132597729649487,569.0741693748416,0.16633714808737843,0.11194309268721073]",3
3400000.0,295000.0,2008,diesel,peugeot,407,1,2,270,"[3400000.0,295000.0,2008.0,2.0,270.0]","[0.3410147792994197,5.907492523574898,565.4136230107283,0.16633714808737843,1.208985401021876]",1
16490000.0,17602.0,2022,diesel,peugeot,landtrek,1,2,15,"[16490000.0,17602.0,2022.0,2.0,15.0]","[1.6539216796021854,0.3524870623727639,569.3557498643888,0.16633714808737843,0.06716585561232644]",3
15350000.0,47982.0,2022,diesel,peugeot,landtrek,1,2,15,"[15350000.0,47982.0,2022.0,2.0,15.0]","[1.53958143007238,0.9608586653090534,569.3557498643888,0.16633714808737843,0.06716585561232644]",3
16450000.0,22369.0,2022,diesel,peugeot,landtrek,1,2,15,"[16450000.0,22369.0,2022.0,2.0,15.0]","[1.6499097410221923,0.44794813647405723,569.3557498643888,0.16633714808737843,0.06716585561232644]",3
9800000.0,65071.0,2021,diesel,peugeot,partner,1,2,3,"[9800000.0,65071.0,2021.0,2.0,3.0]","[0.9829249520983273,1.3030726983103125,569.0741693748416,0.16633714808737843,0.013433171122465289]",3
13280000.0,63066.0,2023,diesel,peugeot,partner,1,2,3,"[13280000.0,63066.0,2023.0,2.0,3.0]","[1.3319636085577333,1.262921774548388,569.6373303539359,0.16633714808737843,0.013433171122465289]",3
12990000.0,53744.0,2023,bencina,ram,other,0,20,91,"[12990000.0,53744.0,2023.0,20.0,91.0]","[1.3028770538527827,1.0762450108034214,569.6373303539359,1.6633714808737843,0.40747285738144706]",3
16990000.0,87000.0,2022,diesel,peugeot,rifter blue hdi 130 1.5 aut,1,2,611,"[16990000.0,87000.0,2022.0,2.0,611.0]","[1.7040709118521,1.7422096594949699,569.3557498643888,0.16633714808737843,2.7358891852754303]",0
24900000.0,102980.0,2013,bencina,porsche,cayenne,0,46,169,"[24900000.0,102980.0,2013.0,46.0,169.0]","[2.49743176604575,2.0622155256872645,566.8215254584642,3.825754406009704,0.7567353065655446]",0
6100000.0,106000.0,2020,diesel,ram,v700,1,20,23,"[6100000.0,106000.0,2020.0,20.0,23.0]","[0.6118206334489589,2.122692228809963,568.7925888852944,1.6633714808737843,0.10298764527223388]",1
25000000.0,120000.0,2013,bencina,porsche,cayenne,0,46,169,"[25000000.0,120000.0,2013.0,46.0,169.0]","[2.507461612495733,2.4030478061999583,566.8215254584642,3.825754406009704,0.7567353065655446]",1
35990000.0,136000.0,2017,bencina,porsche,macan gts,0,46,515,"[35990000.0,136000.0,2017.0,46.0,515.0]","[3.609741737348857,2.723454180359953,567.9478474166528,3.825754406009704,2.306027709356541]",0
11990000.0,40000.0,2023,bencina,ram,v700,0,20,23,"[11990000.0,40000.0,2023.0,20.0,23.0]","[1.2025785893529535,0.8010159353999862,569.6373303539359,1.6633714808737843,0.10298764527223388]",3
7990000.0,107000.0,2017,bencina,renault,clio,0,28,124,"[7990000.0,107000.0,2017.0,28.0,124.0]","[0.8013847313536362,2.142717627194963,567.9478474166528,2.328720073223298,0.5552377397285653]",1
2790000.0,92000.0,2007,bencina,renault,clio,0,28,124,"[2790000.0,92000.0,2007.0,28.0,124.0]","[0.2798327159545238,1.8423366514199682,565.1320425211811,2.328720073223298,0.5552377397285653]",1
8650000.0,41342.0,2022,diesel,renault,dokker,1,28,179,"[8650000.0,41342.0,2022.0,28.0,179.0]","[0.8675817179235236,0.8278900200326557,569.3557498643888,2.328720073223298,0.8015125436404288]",0
6480000.0,176820.0,2019,diesel,ram,van 1000,1,20,727,"[6480000.0,176820.0,2019.0,20.0,727.0]","[0.6499340499588939,3.540890942435639,568.5110083957472,1.6633714808737843,3.2553051353440883]",0
10000000.0,121735.0,2014,bencina,toyota,rav4,0,3,0,"[10000000.0,121735.0,2014.0,3.0,0.0]","[1.002984644998293,2.437791872397933,567.1031059480114,0.24950572213106764,0.0]",1
8130000.0,58077.0,2022,diesel,renault,dokker,1,28,179,"[8130000.0,58077.0,2022.0,28.0,179.0]","[0.8154265163836123,1.163015062005625,569.3557498643888,2.328720073223298,0.8015125436404288]",0
9990000.0,35000.0,2022,bencina,ram,van 700 rapid 1.4,0,20,728,"[9990000.0,35000.0,2022.0,20.0,728.0]","[1.001981660353295,0.7008889434749879,569.3557498643888,1.6633714808737843,3.2597828590515765]",0
11290000.0,58497.0,2023,diesel,renault,express,1,28,86,"[11290000.0,58497.0,2023.0,28.0,86.0]","[1.132369664203073,1.1714257293273247,569.6373303539359,2.328720073223298,0.3850842388440049]",3
11800000.0,53776.0,2023,diesel,ram,700,1,20,117,"[11800000.0,53776.0,2023.0,20.0,117.0]","[1.183521881097986,1.0768858235517413,569.6373303539359,1.6633714808737843,0.5238936737761463]",3
10390000.0,47603.0,2023,diesel,renault,express,1,28,86,"[10390000.0,47603.0,2023.0,28.0,86.0]","[1.0421010461532265,0.9532690393211385,569.6373303539359,2.328720073223298,0.3850842388440049]",3
7400000.0,49000.0,2022,bencina,ram,v700,0,20,23,"[7400000.0,49000.0,2022.0,20.0,23.0]","[0.742208637298737,0.981244520864983,569.3557498643888,1.6633714808737843,0.10298764527223388]",3
10190000.0,47683.0,2023,diesel,renault,express,1,28,86,"[10190000.0,47683.0,2023.0,28.0,86.0]","[1.0220413532532608,0.9548710711919385,569.6373303539359,2.328720073223298,0.3850842388440049]",3
9990000.0,30000.0,2023,diesel,renault,express,1,28,86,"[9990000.0,30000.0,2023.0,28.0,86.0]","[1.001981660353295,0.6007619515499896,569.6373303539359,2.328720073223298,0.3850842388440049]",3
10200000.0,58583.0,2023,diesel,renault,express,1,28,86,"[10200000.0,58583.0,2023.0,28.0,86.0]","[1.023044337898259,1.1731479135884346,569.6373303539359,2.328720073223298,0.3850842388440049]",3
6490000.0,218000.0,2015,diesel,renault,koleos,1,28,497,"[6490000.0,218000.0,2015.0,28.0,497.0]","[0.6509370346038923,4.365536847929924,567.3846864375586,2.328720073223298,2.2254286826217493]",1
8490000.0,28769.0,2022,bencina,renault,symbol,0,28,219,"[8490000.0,28769.0,2022.0,28.0,219.0]","[0.8515339636035509,0.576110686138055,569.3557498643888,2.328720073223298,0.980621491939966]",0
17000000.0,130000.0,2022,diesel,mazda,bt-50,1,10,80,"[17000000.0,130000.0,2022.0,10.0,80.0]","[1.7050738964970984,2.603301790049955,569.3557498643888,0.8316857404368921,0.3582178965990743]",3
6990000.0,52000.0,2023,bencina,renault,kwid,0,28,136,"[6990000.0,52000.0,2023.0,28.0,136.0]","[0.7010862668538069,1.041320716019982,569.6373303539359,2.328720073223298,0.6089704242184264]",3
3900000.0,227000.0,2011,bencina,samsung,sm3,0,56,216,"[3900000.0,227000.0,2011.0,56.0,216.0]","[0.39116401154933433,4.545765433394921,566.2583644793699,4.657440146446596,0.9671883208175007]",1
39900000.0,64787.0,2022,bencina,ford,f-150,0,1,4,"[39900000.0,64787.0,2022.0,1.0,4.0]","[4.00190873354319,1.2973854851689726,569.3557498643888,0.08316857404368921,0.017910894829953717]",2
18000000.0,24000.0,2025,diesel,foton,g9 ultimate 4x4 at,1,45,450,"[18000000.0,24000.0,2025.0,45.0,450.0]","[1.8053723609969277,0.4806095612399917,570.2004913330303,3.742585831966015,2.014975668369793]",0
8090000.0,29292.0,2024,bencina,renault,kwid,0,28,136,"[8090000.0,29292.0,2024.0,28.0,136.0]","[0.8114145778036191,0.5865839694934099,569.9189108434831,2.328720073223298,0.6089704242184264]",3
11000000.0,30000.0,2024,bencina,mg,mg gt,0,8,523,"[11000000.0,30000.0,2024.0,8.0,523.0]","[1.1032831094981226,0.6007619515499896,569.9189108434831,0.6653485923495137,2.3418494990164485]",0
6590000.0,137000.0,2020,bencina,chevrolet,spark,0,0,653,"[6590000.0,137000.0,2020.0,0.0,653.0]","[0.6609668810538752,2.7434795787449526,568.7925888852944,0.0,2.923953580989944]",1
12000000.0,69000.0,2019,diesel,hyundai,starex,1,5,664,"[12000000.0,69000.0,2019.0,5.0,664.0]","[1.2035815739979518,1.3817524885649761,568.5110083957472,0.41584287021844607,2.973208541772317]",0
10999990.0,112000.0,2017,diesel,ssangyong,actyon sports,1,26,164,"[10999990.0,112000.0,2017.0,26.0,164.0]","[1.1032821065134775,2.2428446191199614,567.9478474166528,2.1623829251359195,0.7343466880281024]",1
29990000.0,9900.0,2024,bencina,kia,sorento,0,9,94,"[29990000.0,9900.0,2024.0,9.0,94.0]","[3.007950950349881,0.19825144401149658,569.9189108434831,0.7485171663932029,0.42090602850391234]",2
4690000.0,209000.0,2017,diesel,ssangyong,stavic,1,26,666,"[4690000.0,209000.0,2017.0,26.0,666.0]","[0.4703997985041995,4.185308262464928,567.9478474166528,2.1623829251359195,2.9821639891872938]",1
27000000.0,142000.0,2022,diesel,ford,transit van,1,1,709,"[27000000.0,142000.0,2022.0,1.0,709.0]","[2.7080585414953915,2.8436065706699507,569.3557498643888,0.08316857404368921,3.1747061086092963]",0
14990000.0,139180.0,2022,diesel,ssangyong,musso grand,1,26,544,"[14990000.0,139180.0,2022.0,26.0,544.0]","[1.5034739828524415,2.787134947224252,569.3557498643888,2.1623829251359195,2.4358816968737056]",0
19590000.0,20895.0,2024,bencina,subaru,crosstrek,0,15,127,"[19590000.0,20895.0,2024.0,15.0,127.0]","[1.9648469195516562,0.4184306992545678,569.9189108434831,1.2475286106553383,0.5686709108510305]",3
43190000.0,10042.0,2025,bencina,subaru,evoltis,0,15,181,"[43190000.0,10042.0,2025.0,15.0,181.0]","[4.331890681747629,0.20109505058216653,570.2004913330303,1.2475286106553383,0.8104679910554057]",2
21790000.0,46378.0,2024,bencina,subaru,forester,0,15,45,"[21790000.0,46378.0,2024.0,15.0,45.0]","[2.185503541451281,0.9287379262995139,569.9189108434831,1.2475286106553383,0.2014975668369793]",3
19590000.0,30139.0,2024,bencina,subaru,crosstrek,0,15,127,"[19590000.0,30139.0,2024.0,15.0,127.0]","[1.9648469195516562,0.6035454819255046,569.9189108434831,1.2475286106553383,0.5686709108510305]",3
20500000.0,134002.0,2022,bencina,subaru,forester,0,15,45,"[20500000.0,134002.0,2022.0,15.0,45.0]","[2.056118522246501,2.6834434343867235,569.3557498643888,1.2475286106553383,0.2014975668369793]",3
20980000.0,76000.0,2021,bencina,subaru,forester,0,15,45,"[20980000.0,76000.0,2021.0,15.0,45.0]","[2.104261785206419,1.5219302772599737,569.0741693748416,1.2475286106553383,0.2014975668369793]",3
26190000.0,36734.0,2024,bencina,subaru,forester,0,15,45,"[26190000.0,36734.0,2024.0,15.0,45.0]","[2.6268167852505298,0.7356129842745773,569.9189108434831,1.2475286106553383,0.2014975668369793]",3
10990000.0,200000.0,2017,bencina,subaru,forester awd 2.0,0,15,444,"[10990000.0,200000.0,2017.0,15.0,444.0]","[1.1022801248531242,4.005079676999931,567.9478474166528,1.2475286106553383,1.9881093261248626]",1
33990000.0,6500.0,2026,bencina,subaru,forester,0,15,45,"[33990000.0,6500.0,2026.0,15.0,45.0]","[3.4091448083491986,0.13016508950249775,570.4820718225775,1.2475286106553383,0.2014975668369793]",2
13990000.0,94800.0,2020,bencina,subaru,impreza,0,15,88,"[13990000.0,94800.0,2020.0,15.0,88.0]","[1.4031755183526122,1.898407766897967,568.7925888852944,1.2475286106553383,0.3940396862589818]",3
22990000.0,23281.0,2024,bencina,subaru,impreza,0,15,88,"[22990000.0,23281.0,2024.0,15.0,88.0]","[2.305861698851076,0.4662112998011769,569.9189108434831,1.2475286106553383,0.3940396862589818]",3
23690000.0,52700.0,2022,bencina,subaru,outback,0,15,56,"[23690000.0,52700.0,2022.0,15.0,56.0]","[2.3760706240009566,1.0553384948894817,569.3557498643888,1.2475286106553383,0.250752527619352]",3
25590000.0,112886.0,2022,bencina,subaru,outback,0,15,56,"[25590000.0,112886.0,2022.0,15.0,56.0]","[2.5666377065506323,2.260587122089071,569.3557498643888,1.2475286106553383,0.250752527619352]",3
13200000.0,52000.0,2017,bencina,subaru,impreza,0,15,88,"[13200000.0,52000.0,2017.0,15.0,88.0]","[1.323939731397747,1.041320716019982,567.9478474166528,1.2475286106553383,0.3940396862589818]",3
27690000.0,72875.0,2023,bencina,subaru,outback,0,15,56,"[27690000.0,72875.0,2023.0,15.0,56.0]","[2.7772644820002736,1.4593509073068498,569.6373303539359,1.2475286106553383,0.250752527619352]",3
24190000.0,37421.0,2024,bencina,subaru,outback,0,15,56,"[24190000.0,37421.0,2024.0,15.0,56.0]","[2.426219856250871,0.749370432965072,569.9189108434831,1.2475286106553383,0.250752527619352]",3
11400000.0,62000.0,2024,bencina,suzuki,baleno,0,17,69,"[11400000.0,62000.0,2024.0,17.0,69.0]","[1.1434024952980542,1.2415746998699786,569.9189108434831,1.4138657587427166,0.30896293581670164]",3
10000000.0,150000.0,2016,bencina,subaru,xv,0,15,116,"[10000000.0,150000.0,2016.0,15.0,116.0]","[1.002984644998293,3.003809757749948,567.6662669271058,1.2475286106553383,0.5194159500686578]",1
8970000.0,132000.0,2013,bencina,subaru,outback,0,15,56,"[8970000.0,132000.0,2013.0,15.0,56.0]","[0.8996772265634689,2.643352586819954,566.8215254584642,1.2475286106553383,0.250752527619352]",1
8970000.0,132000.0,2013,bencina,subaru,outback,0,15,56,"[8970000.0,132000.0,2013.0,15.0,56.0]","[0.8996772265634689,2.643352586819954,566.8215254584642,1.2475286106553383,0.250752527619352]",1
10990000.0,45518.0,2024,bencina,suzuki,baleno,0,17,69,"[10990000.0,45518.0,2024.0,17.0,69.0]","[1.1022801248531242,0.9115160836884142,569.9189108434831,1.4138657587427166,0.30896293581670164]",3
9900000.0,23000.0,2022,bencina,suzuki,baleno,0,17,69,"[9900000.0,23000.0,2022.0,17.0,69.0]","[0.9929547985483103,0.46058416285499204,569.3557498643888,1.4138657587427166,0.30896293581670164]",3
9990000.0,165000.0,2013,bencina,subaru,xv,0,15,116,"[9990000.0,165000.0,2013.0,15.0,116.0]","[1.001981660353295,3.3041907335249427,566.8215254584642,1.2475286106553383,0.5194159500686578]",1
7850000.0,45000.0,2015,bencina,subaru,xv,0,15,116,"[7850000.0,45000.0,2015.0,15.0,116.0]","[0.7873429463236601,0.9011429273249845,567.3846864375586,1.2475286106553383,0.5194159500686578]",1
7900000.0,80137.0,2021,bencina,suzuki,carry pick-up,0,17,354,"[7900000.0,80137.0,2021.0,17.0,354.0]","[0.7923578695486516,1.6047753503787172,569.0741693748416,1.4138657587427166,1.585114192450904]",0
3680000.0,187732.0,2009,bencina,suzuki,swift,0,17,76,"[3680000.0,187732.0,2009.0,17.0,76.0]","[0.36909834935937186,3.759408089612755,565.6952035002755,1.4138657587427166,0.3403070017691206]",1
5400000.0,67426.0,2022,bencina,suzuki,s-presso,0,17,212,"[5400000.0,67426.0,2022.0,17.0,212.0]","[0.5416117082990783,1.3502325115069866,569.3557498643888,1.4138657587427166,0.949277425987547]",3
12800000.0,61793.0,2023,diesel,maxus,t60,1,25,20,"[12800000.0,61793.0,2023.0,25.0,20.0]","[1.2838203455978152,1.2374294424042835,569.6373303539359,2.0792143510922303,0.08955447414976858]",3
4990000.0,300000.0,2011,bencina,samsung,sm3,0,56,216,"[4990000.0,300000.0,2011.0,56.0,216.0]","[0.5004893378541483,6.007619515499896,566.2583644793699,4.657440146446596,0.9671883208175007]",1
8790000.0,46543.0,2024,bencina,suzuki,dzire,0,17,105,"[8790000.0,46543.0,2024.0,17.0,105.0]","[0.8816235029534997,0.9320421170330389,569.9189108434831,1.4138657587427166,0.4701609892862851]",3
10290000.0,76600.0,2023,bencina,suzuki,swift,0,17,76,"[10290000.0,76600.0,2023.0,17.0,76.0]","[1.0320711997032437,1.5339455162909734,569.6373303539359,1.4138657587427166,0.3403070017691206]",3
